AccountId,CustomerID,AccountType,Balance,last_kyc_updated,branch_id
CUR-7088659,UWHNKSOOY7,Current,84170900.65,2022-05-25,BR-00125
SAV-7713824,9OD2VUGE10,Savings,8517455.05,2019-11-05,BR-00001
CUR-1890038,EIPXT1I42Q,Current,58434263.53,2021-10-01,BR-00030
BUS-8904672,FNQG6XS8VP,Business,49779285.66,2019-02-05,BR-00127
SAV-4899109,X58DWSWZ52,Savings,75071578.22,2019-11-23,BR-00197
BUS-1897413,1PMW88V9N0,Business,46933043.0,2020-08-20,BR-00078
SAV-6569670,IT8HWCTWZZ,Savings,64324905.58,2022-05-12,BR-00161
SAV-7032262,98ANGTHE6R,Savings,32592404.97,2021-03-04,BR-00074
SAV-2556576,HVHF4IJQOS,Savings,62734193.41,2022-04-26,BR-00176
BUS-9181930,OTF06CUKNB,Business,23303163.12,2020-10-07,BR-00037
CUR-2477271,CXTC6VEGAQ,Current,29775412.01,2019-02-19,BR-00177
BUS-7631575,V5R3C6MRZB,Business,59428536.33,2019-09-29,BR-00118
SAV-1893218,ZX12SYP4Z4,Savings,27315287.92,2021-11-09,BR-00178
SAV-2247667,F5R28FW773,Savings,37092723.7,2022-06-14,BR-00046
CUR-3702637,XJPGD8UKCM,Current,31996443.96,2021-11-20,BR-00159
CUR-5006173,BGVR6D11N4,Current,67528378.64,2022-04-06,BR-00033
SAV-2068096,2JNGA3DSQ3,Savings,62722590.23,2020-05-19,BR-00177
SAV-1434201,F609ZGEN7Y,Savings,83714736.41,2022-01-30,BR-00162
CUR-4461146,9OO88GZXT8,Current,69469032.22,2020-01-10,BR-00011
SAV-7457074,85LW1SMH7N,Savings,65515816.33,2021-06-24,BR-00113
CUR-9215994,MKQOA1XEO5,Current,72307152.48,2019-01-26,BR-00096
SAV-9815845,2L78X8YUYT,Savings,24732979.34,2021-07-07,BR-00068
CUR-5057644,92NC8BC65S,Current,80866362.22,2020-10-31,BR-00043
SAV-7255290,01S02ED7QX,Savings,9935506.82,2022-12-22,BR-00044
SAV-2287007,BVWEMWDVGJ,Savings,17820888.45,2020-10-09,BR-00109
CUR-8533286,0OPZ3MPCFM,Current,30957124.79,2019-04-07,BR-00172
BUS-6153974,905IHTRIRL,Business,9685225.31,2021-04-26,BR-00049
BUS-2177041,DUFT2Y36IC,Business,66405560.11,2022-05-18,BR-00160
BUS-6917263,0DJQWXBDZA,Business,82262451.29,2019-10-04,BR-00026
SAV-9666373,MPY75AWDAJ,Savings,82112553.8,2021-06-30,BR-00029
CUR-7443110,I943WCXV1X,Current,93302483.23,2021-02-18,BR-00025
BUS-6230491,2HKSSSD3KI,Business,42018409.93,2019-01-17,BR-00076
SAV-6660406,ESEO5CVQ4Z,Savings,52867670.06,2022-04-29,BR-00106
BUS-3713298,U89TDTHMU8,Business,90727065.57,2019-11-29,BR-00078
SAV-6027782,69KWQSW770,Savings,31442157.89,2022-08-22,BR-00099
BUS-4639785,85LW1SMH7N,Business,92175562.23,2022-04-04,BR-00132
BUS-2509000,4ECV50RM5K,Business,29555612.44,2019-12-31,BR-00011
BUS-2112826,LU3TG4INOK,Business,62844065.44,2019-07-26,BR-00133
BUS-2780142,JV7MGSN5YM,Business,20401552.51,2019-12-12,BR-00132
CUR-1932004,32QSZOKS80,Current,16295799.34,2020-04-16,BR-00169
BUS-9774170,2R3M4966VA,Business,27265732.77,2020-01-10,BR-00025
SAV-8154858,EARPOONHV8,Savings,67430986.33,2019-04-16,BR-00164
BUS-1374421,CS76JPPAJM,Business,45185622.55,2021-10-09,BR-00010
BUS-8978713,9HC0X4USTH,Business,24017623.18,2022-10-25,BR-00187
BUS-1094643,YNBRZQJICZ,Business,60994927.93,2022-05-22,BR-00093
BUS-9012651,XHXD31ASXG,Business,38224065.76,2020-12-08,BR-00116
SAV-2423255,ACKYG8YN2F,Savings,14068989.83,2021-03-05,BR-00002
CUR-1889121,I2IZ288P7K,Current,71508869.25,2021-02-19,BR-00086
BUS-5492142,4EMT9RU2VW,Business,44878775.82,2021-05-31,BR-00027
BUS-4753292,A9KKIEQ6NU,Business,1216066.42,2020-08-18,BR-00171
BUS-3405963,FU3HND66QC,Business,34131437.07,2019-07-05,BR-00007
CUR-2659427,0L159T7I83,Current,59072964.84,2020-01-01,BR-00105
CUR-9388127,0U5AJPYF2R,Current,93688055.28,2020-03-06,BR-00158
BUS-1891941,3X6LJVYNTY,Business,28437984.78,2019-09-30,BR-00121
BUS-3778841,K6NPX694UM,Business,13212960.46,2022-06-04,BR-00087
CUR-6541762,NLWPNQG0P1,Current,92300540.52,2022-08-19,BR-00131
CUR-2684782,MC3T40VCU6,Current,14014847.12,2021-12-28,BR-00040
CUR-4616689,T8QUONFLJ4,Current,98652690.36,2019-08-16,BR-00152
CUR-9728242,53ZPVS5WLX,Current,90187265.75,2019-07-10,BR-00013
SAV-5863257,CPSW5NE2IR,Savings,42632178.81,2021-10-28,BR-00145
SAV-5682945,1T399MI7QS,Savings,3113688.64,2020-06-29,BR-00102
CUR-4052618,VV2561WH67,Current,11606797.79,2021-05-15,BR-00074
SAV-4042680,N55MLR05QY,Savings,81685632.03,2021-06-22,BR-00112
BUS-3961623,PIPWYTVC4N,Business,72837859.85,2019-03-05,BR-00061
SAV-2476174,MXOV0EZP7X,Savings,36323109.85,2022-10-14,BR-00172
BUS-3583385,FDPDV9ZUGB,Business,80493772.12,2021-07-10,BR-00152
CUR-5836950,2D2VP09QL2,Current,21106410.19,2022-08-23,BR-00157
SAV-3822607,LYY3ETTR13,Savings,96410717.59,2022-05-06,BR-00133
SAV-7420470,X5Y8H23APY,Savings,53577511.73,2019-01-23,BR-00032
SAV-8275860,4OEQLLUKZN,Savings,15738989.03,2020-03-11,BR-00198
CUR-1830302,2MW90ZT8Y4,Current,841015.01,2022-05-19,BR-00130
CUR-4039602,DM0XKSEMZW,Current,77872125.77,2022-06-10,BR-00071
SAV-3860079,6X5ON5OTDV,Savings,10900407.13,2019-12-15,BR-00135
CUR-6607156,JM3TUQYLI7,Current,93530807.71,2020-03-06,BR-00120
SAV-2058073,W3HDT73X38,Savings,N/A,2020-07-26,BR-00122
BUS-3565038,UG1TH0JVNT,Business,70860959.65,2022-03-27,BR-00193
SAV-6938287,4ZS0JD0ZH1,Savings,42578076.01,2020-07-23,BR-00061
SAV-4335987,Z63QZZP5H6,Savings,86968338.5,2019-06-26,BR-00101
SAV-3394419,766BM0P607,Savings,28300339.28,2020-03-31,BR-00166
SAV-8003838,UGFNDPDC5Q,Savings,52850224.8,2022-06-15,BR-00074
CUR-1830498,94IK69GGKN,Current,48556767.94,2021-07-09,BR-00049
BUS-1892554,8SABU5VBHH,Business,69229668.28,2021-09-24,BR-00001
BUS-5162986,92QLFNGY7N,Business,75382830.34,2019-10-07,BR-00040
CUR-2633394,NTSP6TZ2I5,Current,17553938.66,2022-02-28,BR-00156
CUR-6262143,JRAUPFU0JS,Current,72015567.2,2021-06-05,BR-00145
CUR-5156705,ZROKYQMA88,Current,8713795.04,2020-01-22,BR-00164
CUR-6629460,KDBHPNTJUE,Current,4065561.31,2019-01-19,BR-00095
CUR-7815169,45FFEYBMMD,Current,20105706.62,2021-10-26,BR-00136
BUS-6264091,FPBGSNFLFJ,Business,76351874.82,2021-02-15,BR-00028
SAV-1948083,TN4K1IM8LU,Savings,46995622.09,2020-11-20,BR-00168
BUS-9916834,VR9JZ3ONP4,Business,83776017.3,2019-09-10,BR-00156
BUS-6299794,475IJCBFSG,Business,69764549.64,2021-07-31,BR-00104
CUR-8878105,IBKN5MJLKC,Current,25988749.99,2020-10-11,BR-00104
SAV-4122342,K8NJS42W4X,Savings,30442836.55,2020-07-25,BR-00192
CUR-6740552,XQ3YW1PJSN,Current,82342394.33,2020-05-11,BR-00044
BUS-2838105,UWEM9NNSYV,Business,59015372.01,2019-09-13,BR-00077
BUS-5713974,R3YDAJIC3V,Business,82502535.48,2021-12-17,BR-00160
SAV-9996764,0NOUP34TR1,Savings,48695318.87,2019-07-19,BR-00001
BUS-2621170,VLOXQS2008,Business,26745726.77,2020-11-30,BR-00114
CUR-2732432,JHYRGUS75P,Current,65019118.61,2022-08-19,BR-00126
SAV-2086927,K15ORV1U70,Savings,97126352.13,2019-02-14,BR-00113
CUR-8411576,7K1XHNHK2A,Current,61592360.96,2021-12-22,BR-00126
SAV-9395872,UGTL3EIP61,Savings,26079277.97,2020-07-15,BR-00113
BUS-9664863,ZTDCAMP9SD,Business,62658823.78,2020-07-30,BR-00143
CUR-7877295,BF4357K2BY,Current,82527703.61,2022-12-11,BR-00148
SAV-7169016,92X8V3GP5B,Savings,8664354.04,2022-06-19,BR-00164
BUS-1730848,IHTBE31629,Business,915720.94,2021-11-06,BR-00107
BUS-1961455,I91Y4O3D64,Business,71333275.23,2022-11-05,BR-00134
CUR-8343298,GL66ZDTMTK,Current,92637055.57,2020-03-17,BR-00011
SAV-2717767,3ZWIO0SPD4,Savings,29026615.43,2021-08-03,BR-00154
SAV-8971742,LBH2VNFG3B,Savings,25775696.89,2021-01-24,BR-00067
BUS-7716399,NA4578HCDF,Business,71154975.41,2022-11-06,BR-00119
BUS-5344186,A9XCKND4M3,Business,14408498.38,2022-07-12,BR-00146
SAV-9316896,LCUJ2RKMWB,Savings,83608861.13,2022-06-17,BR-00015
SAV-8849034,DIXINNJ8LQ,Savings,46615313.79,2021-12-28,BR-00187
BUS-1794943,VMS1SIGLHN,Business,11866489.43,2021-04-12,BR-00016
SAV-4163128,IVLPO3TGY7,Savings,41429099.15,2019-02-19,BR-00149
CUR-4519780,9QBD1TY19K,Current,57812360.06,2020-12-22,BR-00087
CUR-3877523,NW4YBDI9S1,Current,36546313.45,2019-07-05,BR-00007
CUR-2492950,M1170WUXRZ,Current,16560485.27,2022-07-11,BR-00191
BUS-2509712,UCIMPSBIH5,Business,44553929.23,2022-09-10,BR-00040
CUR-3348104,0D9RRA7LBZ,Current,74613263.38,2020-11-13,BR-00053
CUR-6544680,842IOPF78L,Current,15397402.97,2021-04-30,BR-00044
SAV-8781374,SPL6XI6HWS,Savings,75116747.58,2019-10-02,BR-00196
SAV-3616450,15HO47QAZ3,Savings,15712546.04,2022-12-08,BR-00005
SAV-2680257,Q4KQPVREDZ,Savings,34093790.42,2020-05-21,BR-00053
SAV-1743973,E60HOWN25E,Savings,76919127.68,2019-12-01,BR-00196
SAV-8594376,TBLLSUHIOQ,Savings,98074783.11,2021-12-28,BR-00187
BUS-7575571,0A9MSCYM4A,Business,16080120.44,2020-04-17,BR-00150
SAV-6908552,QH0F9N75S2,Savings,9464905.99,2020-02-14,BR-00029
CUR-3740655,NP6YYU2JJK,Current,34173291.64,2020-06-05,BR-00003
SAV-6381175,6KHW38OYMA,Savings,18750518.75,2022-01-15,BR-00132
CUR-1097927,5Q01MPKBHQ,Current,46982893.99,2020-11-29,BR-00066
BUS-3614960,7XHCWS8TL0,Business,79178059.83,2022-02-22,BR-00181
SAV-9169369,BJK8L3AEB6,Savings,64266512.26,2022-07-09,BR-00177
CUR-8433906,N2Z2FLIBEH,Current,41315238.84,2019-02-11,BR-00123
BUS-4668655,NJIPYT39I3,Business,24983227.86,2021-03-19,BR-00047
BUS-4565744,Q5A8Q3G5CQ,Business,62120445.15,2021-06-15,BR-00101
SAV-1337854,UP9O1Q0UXT,Savings,21993149.94,2021-01-03,BR-00150
CUR-8296134,KD5SY7G0Y9,Current,6909900.98,2021-08-03,BR-00075
CUR-2895528,DEIMX3XVKD,Current,72289528.54,2020-02-07,BR-00111
BUS-5190036,M3R1KG1MLQ,Business,30563788.72,2019-06-14,BR-00151
CUR-3864515,M0M5IFTBKF,Current,62513322.79,2019-02-09,BR-00012
SAV-7848945,XSZYCNONFN,Savings,80847450.1,2022-10-17,BR-00114
BUS-4206331,SO7O519G0I,Business,79439778.77,2020-06-04,BR-00069
SAV-8467172,PSBRQWDTTP,Savings,62294689.59,2021-05-16,BR-00195
BUS-6382483,AA72Z9VJPJ,Business,10005468.26,2022-04-05,BR-00098
CUR-4270126,UCIUKW38RP,Current,70543748.51,2019-10-04,BR-00124
BUS-1993409,UD9CW30MA5,Business,14221219.85,2021-11-14,BR-00033
SAV-8339601,66YLWWKQ6R,Savings,41086673.82,2020-08-15,BR-00063
SAV-4887961,C70GSWO143,Savings,30633367.27,2022-07-26,BR-00110
CUR-1477614,ZA85FAO4OU,Current,66568731.33,2019-06-17,BR-00104
CUR-4404373,1334O1DTXS,Current,97416807.9,2019-05-19,BR-00095
SAV-3536463,FGY1R8P9ZY,Savings,86628020.93,2019-05-17,BR-00115
BUS-7696995,0SG7NNSF4X,Business,67054826.49,2021-05-19,BR-00008
BUS-9707862,9IJWNBDSMP,Business,7660425.95,2020-11-23,BR-00069
SAV-8657335,LVB7J3QBB4,Savings,34966843.52,2020-09-12,BR-00054
CUR-1572337,E6WAZIKOGE,Current,27075718.97,2021-03-03,BR-00106
BUS-8027007,1S5R6APUJA,Business,38203138.94,2021-10-24,BR-00135
SAV-6113459,1EEYACX05R,Savings,25908222.97,2022-07-08,BR-00002
SAV-2756988,MF5G8EY88J,Savings,42238160.83,2020-06-27,BR-00155
CUR-1687057,VCLBZ8IUNM,Current,1257231.51,2020-05-13,BR-00136
CUR-1014017,AIKUW6J4OS,Current,84758333.5,2020-04-06,BR-00146
SAV-2475262,EJBKKK8MUD,Savings,48291538.2,2020-08-20,BR-00019
SAV-2273993,3WBQJKPRJ3,Savings,19948879.42,2021-10-05,BR-00065
BUS-2936262,JOKQK35YVW,Business,46558682.57,2020-07-22,BR-00104
SAV-5592936,0D9RRA7LBZ,Savings,14472358.7,2021-03-03,BR-00047
CUR-9940200,7DFQZCZKT1,Current,24927691.14,2021-05-31,BR-00118
BUS-5098801,S0G56RF1DY,Business,71466050.71,2020-07-09,BR-00126
CUR-2987619,EXPAHUT91N,Current,65600797.61,2019-09-19,BR-00007
SAV-2948792,SP65OOXD73,Savings,63119522.37,2022-05-15,BR-00018
CUR-4210636,DCE4JKT4CL,Current,62606284.7,2020-06-16,BR-00034
BUS-9268228,NLWPNQG0P1,Business,17228111.89,2021-11-21,BR-00059
SAV-9031638,6GBK9VYGZX,Savings,83489582.63,2020-03-25,BR-00066
BUS-1402934,JJAX1F0JIK,Business,22386510.96,2022-03-02,BR-00062
BUS-2779810,WQCOJ6AVIZ,Business,97148759.9,2020-08-19,BR-00061
CUR-4934533,NAW25VLRJA,Current,54070631.94,2022-02-18,BR-00148
CUR-9264960,M0O1BTI0CE,Current,95198988.6,2020-02-03,BR-00127
BUS-5778698,PDLB7K946Q,Business,45040732.14,2019-04-16,BR-00098
BUS-4825736,WFMYP50YFR,Business,21216203.22,2019-12-27,BR-00015
SAV-8827751,AA72Z9VJPJ,Savings,63774482.48,2022-07-21,BR-00168
SAV-9781452,1E254FBVTO,Savings,60151682.9,2021-12-14,BR-00080
SAV-9981534,52FUKFV2OR,Savings,92092286.68,2019-02-18,BR-00116
CUR-8530725,K633PHIT5Q,Current,45205832.14,2019-09-04,BR-00030
SAV-7601672,G7XYSS3H6F,Savings,55362168.21,2022-06-05,BR-00036
CUR-6672556,K01ICGVYLR,Current,68551244.8,2020-01-05,BR-00194
BUS-1760128,GO0YLXZXMU,Business,80189290.11,2019-03-05,BR-00106
BUS-1860040,1MU0PWDWE0,Business,10892941.79,2019-11-12,BR-00178
CUR-1665745,ZXUOQQ321L,Current,92493187.37,2019-03-04,BR-00132
SAV-6185089,GOJI5MYP2B,Savings,24985646.35,2022-09-23,BR-00178
SAV-6807289,M9VLDB6NS5,Savings,64178233.74,2022-06-29,BR-00181
CUR-1328260,PGNN9DPAR2,Current,41561611.86,2020-11-28,BR-00168
CUR-2521391,RSPM9KD534,Current,31778489.53,2022-11-14,BR-00132
CUR-2940320,8BZYKXJ6OE,Current,54455604.24,2021-02-08,BR-00027
BUS-2595845,MIOWEYKB4X,Business,6743508.45,2022-02-28,BR-00140
CUR-8675465,VRBGSRNNJ5,Current,61152322.02,2022-05-21,BR-00099
BUS-2429618,OFXGBEN9P6,Business,80220758.94,2019-01-08,BR-00199
CUR-6137730,3BF9B31H7G,Current,18634127.15,2022-05-07,BR-00112
CUR-8776529,0GLR47ZF4X,Current,17355030.24,2019-12-30,BR-00029
SAV-5767666,02NJDUQQAL,Savings,54725843.62,2021-11-04,BR-00168
BUS-1016774,NREOWGQHDS,Business,58994587.53,2020-09-05,BR-00124
BUS-5170966,0DHLHQIDJG,Business,10371256.32,2019-07-22,BR-00074
BUS-7085501,RQ2I2HOOUT,Business,82859795.89,2021-09-11,BR-00008
BUS-9068920,TRR05OYL5C,Business,75095176.53,2020-06-07,BR-00157
CUR-7687787,CZNC38CBG4,Current,29603728.02,2019-06-21,BR-00099
SAV-2791521,B78OHOB7DH,Savings,58466560.4,2019-11-21,BR-00038
CUR-9979772,9NAJVQBF3L,Current,3696153.02,2020-01-28,BR-00039
CUR-9531193,2LK3SFJ1E9,Current,24263831.93,2022-01-19,BR-00073
SAV-6230487,A5POZE4H2K,Savings,3713010.15,2020-05-10,BR-00132
BUS-1809830,OG51U7DDJH,Business,24557486.43,2019-02-13,BR-00153
SAV-4125583,NWX0U3Q0V5,Savings,46752209.12,2020-08-01,BR-00166
BUS-9520240,36TQ4H2FL4,Business,22821121.61,2022-10-16,BR-00155
SAV-3836342,VU3FFA1RUI,Savings,21335346.32,2020-10-18,BR-00095
SAV-6702656,AYMRB0TD2N,Savings,6232875.09,2022-02-19,BR-00118
SAV-5843445,IKHV75H66L,Savings,41754681.26,2021-11-25,BR-00128
CUR-8583178,YOX0UT4TF8,Current,89828908.84,2019-03-05,BR-00025
SAV-8748564,Y4FZL8ORUE,Savings,64520776.2,2020-10-31,BR-00019
BUS-1802117,764QBB7L43,Business,81682657.96,2021-04-07,BR-00078
CUR-1000759,G5X4U5GTKS,Current,49050257.99,2019-05-15,BR-00148
CUR-2888444,XDJ4GTGQLL,Current,46916344.37,2022-01-02,BR-00062
CUR-4922703,UOG3N8126X,Current,9017224.49,2019-11-15,BR-00120
CUR-5573475,GCDJD5HRK4,Current,72253784.86,2021-04-14,BR-00041
BUS-5112716,E3WO3JO5SG,Business,31813626.53,2019-07-27,BR-00179
SAV-8596282,U7OY7C1S6Y,Savings,69126266.57,2020-11-30,BR-00114
SAV-9894872,YYUU22X4Z3,Savings,7411071.32,2022-08-17,BR-00188
CUR-9988903,25W4PBENIV,Current,71545029.75,2022-11-25,BR-00139
BUS-4097579,PQ2QP90CBS,Business,70076914.25,2021-04-01,BR-00185
BUS-4025082,0K3FOTC769,Business,45667586.86,2020-04-21,BR-00088
CUR-2348521,PICULRWJ0P,Current,46429233.94,2020-09-14,BR-00131
SAV-2053497,6CUNXV2SAB,Savings,86801122.91,2019-10-25,BR-00191
SAV-1829781,1NAT4N6A2Q,Savings,60504286.27,2021-05-12,BR-00044
BUS-1222784,Y4ECJWZR6Q,Business,32200941.84,2020-12-23,BR-00007
SAV-2503876,I59FKNQZZQ,Savings,31525626.81,2022-01-01,BR-00022
CUR-9785887,ECZ1Q7KMIE,Current,14821003.06,2019-01-09,BR-00141
CUR-7033914,LHR7N35208,Current,22941924.42,2021-09-25,BR-00062
CUR-2208312,JA216RKZJJ,Current,80926039.12,2022-08-16,BR-00012
SAV-4740519,8NTQ2DMC3D,Savings,18146350.51,2020-07-04,BR-00193
BUS-4989675,SE2T5WPOEN,Business,5033138.88,2021-03-23,BR-00149
BUS-6224399,VRF2LC8JPQ,Business,17832758.61,2020-03-12,BR-00120
BUS-9718568,AMBLQZJVLS,Business,74018894.91,2020-03-13,BR-00166
BUS-7194629,U18IQRVK0I,Business,12263220.4,2020-11-27,BR-00039
CUR-9903893,GXGOLJQZY0,Current,48912097.0,2022-11-13,BR-00024
SAV-5474749,62O7KZCJU9,Savings,31016073.36,2020-05-22,BR-00145
BUS-3678298,W7C132JNTM,Business,42952201.35,2022-01-28,BR-00156
CUR-9932178,E0XI4GSAFN,Current,30655789.29,2021-07-11,BR-00029
SAV-8546729,J1P9YR7MUX,Savings,29135646.89,2020-08-21,BR-00043
SAV-5293556,SDGKUHF94B,Savings,9859897.62,2021-01-08,BR-00151
CUR-6881360,CMAT4J5855,Current,35910501.48,2022-01-27,BR-00099
BUS-1522693,6KVS508R9W,Business,44044630.51,2019-05-27,BR-00028
CUR-6977540,ZJDQ5NK7NC,Current,53375723.99,2020-04-29,BR-00191
SAV-3240157,3TN0DXF40W,Savings,95158696.07,2019-06-30,BR-00086
BUS-1142198,NKKT5VF7ZX,Business,97669202.57,2020-04-01,BR-00190
BUS-3110574,N36E8A6XYK,Business,21454196.73,2021-11-20,BR-00118
BUS-1574746,86DYA7ZRRC,Business,73166382.38,2020-11-01,BR-00098
BUS-7462021,K7PWM5G34C,Business,53825014.6,2019-03-23,BR-00129
CUR-4770278,62WK5VAO35,Current,64425845.42,2021-08-24,BR-00021
CUR-2526876,2GLF6RBO99,Current,82204476.0,2022-07-06,BR-00034
SAV-7523729,VZ917357ET,Savings,56770309.38,2021-05-09,BR-00115
BUS-3923278,TC9NBQE2RR,Business,17960309.56,2020-09-30,BR-00140
BUS-3236758,LMGFX0B5G4,Business,78640193.65,2020-06-15,BR-00119
SAV-9694388,VBWCGJIT3G,Savings,38642449.57,2022-01-24,BR-00189
BUS-6950321,O6VJQ49EVC,Business,72788992.17,2019-06-17,BR-00104
BUS-6055905,P9S5E0IG95,Business,5236845.61,2019-09-17,BR-00067
BUS-4009534,CV75JIFEZT,Business,70339499.94,2020-07-29,BR-00167
CUR-3627621,U1W1YMNRXK,Current,17736971.91,2019-04-07,BR-00144
CUR-1465325,UK5REUBEV4,Current,94019805.48,2021-03-21,BR-00184
BUS-8716885,8GOVIPQFDP,Business,91815692.3,2022-04-01,BR-00071
CUR-6573412,OXU2L22AAN,Current,73772857.55,2020-05-25,BR-00068
BUS-3741182,JS34ZMDEIY,Business,85258478.23,2022-11-09,BR-00019
SAV-3907544,V92QGOCG7W,Savings,21998582.38,2022-04-15,BR-00194
CUR-1262229,2ZNCC8FBRP,Current,3193094.88,2020-10-05,BR-00174
SAV-9719054,0MHKQ3VD59,Savings,58027049.94,2019-01-29,BR-00100
SAV-3394533,KB0SJ326UO,Savings,41335017.13,2020-05-13,BR-00042
BUS-6748315,LRBMWF3PNG,Business,69451495.32,2020-08-23,BR-00005
CUR-1682386,1PX4A3OV7E,Current,63304050.56,2019-04-28,BR-00193
BUS-4933192,5JKCGF3355,Business,13393613.3,2019-02-13,BR-00033
BUS-8961959,8JD78QJ1TB,Business,Unknown,2020-10-01,BR-00008
CUR-9815036,V0NKWGLC2M,Current,95668551.0,2022-08-06,BR-00142
CUR-9475315,R81C1UMZ2K,Current,96829608.58,2019-08-10,BR-00016
BUS-1851112,SO7O519G0I,Business,6071294.88,2020-03-29,BR-00071
SAV-6569688,FMDHFM8QBC,Savings,70403701.62,2021-03-24,BR-00136
SAV-9318123,MKU69FPPL9,Savings,69028762.34,2022-05-24,BR-00145
CUR-1635798,3EDESRC2MB,Current,96352131.12,2020-08-18,BR-00186
CUR-7344971,7M91Y7ZK61,Current,14886174.14,2020-02-02,BR-00095
SAV-8326065,Z8YMOC76RF,Savings,92800100.15,2019-07-11,BR-00183
CUR-3529758,S3L68W9UDA,Current,14967190.48,2022-03-01,BR-00170
SAV-5849803,9JLB8J2583,Savings,5011678.47,2022-06-02,BR-00082
CUR-8470864,VT558R3Z9A,Current,15785219.39,2019-09-15,BR-00159
CUR-5118596,9QBD1TY19K,Current,60292678.51,2021-03-13,BR-00189
BUS-6919871,HUF7GEAEEG,Business,96313824.44,2019-07-20,BR-00152
CUR-8537550,CBU7ZD996O,Current,47970603.34,2022-03-30,BR-00165
BUS-4839290,7AI7BIIYKS,Business,31626763.74,2022-07-26,BR-00198
BUS-7741613,QPB5J0RDF5,Business,7335158.64,2020-07-08,BR-00044
CUR-2988491,X5UXDUBK3B,Current,80595013.44,2019-06-29,BR-00166
SAV-6560310,6KJDTOZ4SO,Savings,30186131.17,2021-11-20,BR-00188
CUR-1200776,2WKDD62OHB,Current,32435900.72,2021-12-21,BR-00014
SAV-2907039,3GT6QMJL6S,Savings,69437994.79,2019-10-10,BR-00175
CUR-1108578,8OMR2AQ2P4,Current,71044429.53,2019-02-16,BR-00052
BUS-8032374,Z4BN551BRZ,Business,27470525.35,2019-11-15,BR-00007
SAV-4986713,35DRB31FZS,Savings,77835914.19,2022-09-01,BR-00067
CUR-7564392,1X6DEN7C3E,Current,43653447.69,2021-01-08,BR-00126
BUS-6035853,JCAG5PGTGD,Business,91217582.91,2020-08-28,BR-00090
SAV-9289840,FMDHFM8QBC,Savings,14480464.95,2022-10-12,BR-00038
CUR-9855876,CIPYF23MRC,Current,91286031.29,2022-05-31,BR-00157
SAV-6745046,O5BN7FL9HO,Savings,68606275.33,2020-06-17,BR-00135
SAV-3190330,5TCG5PN2EE,Savings,10266746.54,2021-04-10,BR-00176
SAV-5107760,K1SUQ39ICS,Savings,42879126.58,2019-04-25,BR-00142
BUS-7634150,SAW3ODQIWG,Business,68508340.77,2019-09-01,BR-00124
CUR-9623725,KFVYO02CG4,Current,48479903.26,2019-12-19,BR-00176
SAV-4918885,C619SVMTKP,Savings,10885461.75,2021-05-22,BR-00071
BUS-8161716,X9FE1TWK1Z,Business,84544801.9,2019-10-05,BR-00074
SAV-7947077,Y4WYPFO0P4,Savings,13535601.54,2020-01-15,BR-00081
CUR-9287149,WUTX5N32W5,Current,56426136.7,2019-02-06,BR-00189
BUS-2663720,VP25ILDETK,Business,49975039.93,2020-05-11,BR-00087
SAV-9559440,ESEO5CVQ4Z,Savings,4829999.84,2019-09-07,BR-00176
SAV-3408428,OTZF23A49Z,Savings,60589703.72,2022-07-01,BR-00154
CUR-3779252,C29LOBP35Q,Current,59276720.02,2020-03-29,BR-00131
BUS-5979149,JLOG6Q5F6F,Business,29979313.71,2021-06-21,BR-00108
BUS-6925877,GO0YLXZXMU,Business,80666404.25,2022-02-14,BR-00178
BUS-5224368,2J49H0ORQZ,Business,36874250.77,2019-06-22,BR-00165
SAV-4154942,WKJ0VXQFIY,Savings,91834406.72,2020-04-22,BR-00100
SAV-1986311,JTFEPN4V8U,Savings,89881799.28,2021-04-14,BR-00068
BUS-7680704,5MG6JO0TEV,Business,52082093.4,2021-06-13,BR-00177
SAV-4600993,7S70MT9V2Q,Savings,91462127.74,2019-08-24,BR-00001
BUS-1361427,KKY8MLPU8O,Business,91929291.8,2022-07-18,BR-00124
SAV-9554807,93KTHU76TO,Savings,71666072.49,2019-08-21,BR-00159
SAV-1875455,JP752B3V20,Savings,86145135.09,2020-10-16,BR-00114
BUS-7713803,51WGIZNB5C,Business,78526327.24,2022-09-05,BR-00032
SAV-1482836,1QQAD5W7YH,Savings,83096986.48,2020-02-17,BR-00014
BUS-1735714,AZQK4AW45S,Business,30218194.56,2019-09-03,BR-00076
BUS-1510277,9LDOPTYKZY,Business,23130346.05,2022-07-30,BR-00018
CUR-4457526,3SJERTF5Z2,Current,43830348.94,2021-08-30,BR-00035
CUR-1379444,1ZEBAPFQIM,Current,26057910.0,2019-02-10,BR-00179
SAV-4917110,HV5K597MT9,Savings,11558963.01,2019-09-11,BR-00072
SAV-3958714,8F4VK7JP4H,Savings,48183510.64,2019-07-18,BR-00020
BUS-4901250,K9O7RDB0XA,Business,47963112.33,2020-09-04,BR-00097
BUS-7900748,707KWJ2KXU,Business,27897570.58,2020-07-11,BR-00137
BUS-5211010,4EMIYH3GJV,Business,23107416.18,2021-08-25,BR-00033
SAV-7938952,SECW3QJ9DE,Savings,49966700.43,2022-02-26,BR-00178
CUR-9229088,O640PI5M1S,Current,33533382.33,2020-11-20,BR-00063
BUS-2231984,8LRYKSQ20I,Business,66337931.63,2020-01-14,BR-00129
